Datetime,Equity_Value,Date
2017-06-27 10:33:00,1061647.7,2017-06-27
2017-06-27 10:34:00,1061649.85,2017-06-27
2017-06-27 10:35:00,1061653.75,2017-06-27
2017-06-27 10:36:00,1061651.7,2017-06-27
2017-06-27 10:37:00,1061649.2,2017-06-27
2017-06-27 10:38:00,1061652.9,2017-06-27
2017-06-27 10:39:00,1061653.05,2017-06-27
2017-06-27 10:40:00,1061650.45,2017-06-27
2017-06-27 10:41:00,1061648.55,2017-06-27
2017-06-27 10:42:00,1061649.8,2017-06-27
2017-06-27 10:43:00,1061651.65,2017-06-27
2017-06-27 10:44:00,1061652.5,2017-06-27
2017-06-27 10:45:00,1061652.8,2017-06-27
2017-06-27 10:46:00,1061653.6,2017-06-27
2017-06-27 10:47:00,1061651.25,2017-06-27
2017-06-27 10:48:00,1061650.45,2017-06-27
2017-06-27 10:49:00,1061650.7,2017-06-27
2017-06-27 10:50:00,1061651.15,2017-06-27
2017-06-27 10:51:00,1061651.45,2017-06-27
2017-06-27 10:52:00,1061651.3,2017-06-27
2017-06-27 10:53:00,1061650.6,2017-06-27
2017-06-27 10:54:00,1061649.8,2017-06-27
2017-06-27 10:55:00,1061650.75,2017-06-27
2017-06-27 10:56:00,1061650.85,2017-06-27
2017-06-27 10:57:00,1061652.5,2017-06-27
2017-06-27 10:58:00,1061653.65,2017-06-27
2017-06-27 10:59:00,1061650.8,2017-06-27
2017-06-27 11:00:00,1061648.65,2017-06-27
2017-06-27 11:01:00,1061648.65,2017-06-27
2017-06-27 11:02:00,1061647.3,2017-06-27
2017-06-27 11:03:00,1061648.6,2017-06-27
2017-06-27 11:04:00,1061647.85,2017-06-27
2017-06-27 11:05:00,1061649.1,2017-06-27
2017-06-27 11:06:00,1061649.65,2017-06-27
2017-06-27 11:07:00,1061650.15,2017-06-27
2017-06-27 11:08:00,1061650.8,2017-06-27
2017-06-27 11:09:00,1061651.25,2017-06-27
2017-06-27 11:10:00,1061649.85,2017-06-27
2017-06-27 11:11:00,1061651.0,2017-06-27
2017-06-27 11:12:00,1061650.85,2017-06-27
2017-06-27 11:13:00,1061650.7,2017-06-27
2017-06-27 11:14:00,1061652.35,2017-06-27
2017-06-27 11:15:00,1061650.5,2017-06-27
2017-06-27 11:16:00,1061650.8,2017-06-27
2017-06-27 11:17:00,1061649.7,2017-06-27
2017-06-27 11:18:00,1061653.45,2017-06-27
2017-06-27 11:19:00,1061654.0,2017-06-27
2017-06-27 11:20:00,1061654.1,2017-06-27
2017-06-27 11:21:00,1061652.9,2017-06-27
2017-06-27 11:22:00,1061654.05,2017-06-27
2017-06-27 11:23:00,1061652.7,2017-06-27
2017-06-27 11:24:00,1061653.8,2017-06-27
2017-06-27 11:25:00,1061652.15,2017-06-27
2017-06-27 11:26:00,1061652.1,2017-06-27
2017-06-27 11:27:00,1061653.5,2017-06-27
2017-06-27 11:28:00,1061656.15,2017-06-27
2017-06-27 11:29:00,1061657.1,2017-06-27
2017-06-27 11:30:00,1061656.25,2017-06-27
2017-06-27 11:31:00,1061656.0,2017-06-27
2017-06-27 11:32:00,1061654.35,2017-06-27
2017-06-27 11:33:00,1061654.4,2017-06-27
2017-06-27 11:34:00,1061655.9,2017-06-27
2017-06-27 11:35:00,1061656.4,2017-06-27
2017-06-27 11:36:00,1061654.15,2017-06-27
2017-06-27 11:37:00,1061652.95,2017-06-27
2017-06-27 11:38:00,1061654.3,2017-06-27
2017-06-27 11:39:00,1061652.15,2017-06-27
2017-06-27 11:40:00,1061653.3,2017-06-27
2017-06-27 11:41:00,1061654.65,2017-06-27
2017-06-27 11:42:00,1061653.4,2017-06-27
2017-06-27 11:43:00,1061654.0,2017-06-27
2017-06-27 11:44:00,1061652.95,2017-06-27
2017-06-27 11:45:00,1061651.8,2017-06-27
2017-06-27 11:46:00,1061650.5,2017-06-27
2017-06-27 11:47:00,1061654.45,2017-06-27
2017-06-27 11:48:00,1061655.65,2017-06-27
2017-06-27 11:49:00,1061655.5,2017-06-27
2017-06-27 11:50:00,1061656.4,2017-06-27
2017-06-27 11:51:00,1061656.6,2017-06-27
2017-06-27 11:52:00,1061658.75,2017-06-27
2017-06-27 11:53:00,1061656.8,2017-06-27
2017-06-27 11:54:00,1061657.15,2017-06-27
2017-06-27 11:55:00,1061657.45,2017-06-27
2017-06-27 11:56:00,1061654.75,2017-06-27
2017-06-27 11:57:00,1061658.4,2017-06-27
2017-06-27 11:58:00,1061656.8,2017-06-27
2017-06-27 11:59:00,1061656.05,2017-06-27
2017-06-27 12:00:00,1061656.7,2017-06-27
2017-06-27 12:01:00,1061656.4,2017-06-27
2017-06-27 12:02:00,1061656.95,2017-06-27
2017-06-27 12:03:00,1061657.3,2017-06-27
2017-06-27 12:04:00,1061659.1,2017-06-27
2017-06-27 12:05:00,1061658.25,2017-06-27
2017-06-27 12:06:00,1061659.7,2017-06-27
2017-06-27 12:07:00,1061659.75,2017-06-27
2017-06-27 12:08:00,1061661.85,2017-06-27
2017-06-27 12:09:00,1061661.9,2017-06-27
2017-06-27 12:10:00,1061660.85,2017-06-27
2017-06-27 12:11:00,1061660.25,2017-06-27
2017-06-27 12:12:00,1061659.4,2017-06-27
2017-06-27 12:13:00,1061662.3,2017-06-27
2017-06-27 12:14:00,1061661.8,2017-06-27
2017-06-27 12:15:00,1061662.2,2017-06-27
2017-06-27 12:16:00,1061658.6,2017-06-27
2017-06-27 12:17:00,1061661.3,2017-06-27
2017-06-27 12:18:00,1061658.6,2017-06-27
2017-06-27 12:19:00,1061657.1,2017-06-27
2017-06-27 12:20:00,1061655.5,2017-06-27
2017-06-27 12:21:00,1061657.8,2017-06-27
2017-06-27 12:22:00,1061656.4,2017-06-27
2017-06-27 12:23:00,1061658.2,2017-06-27
2017-06-27 12:24:00,1061655.55,2017-06-27
2017-06-27 12:25:00,1061656.4,2017-06-27
2017-06-27 12:26:00,1061655.7,2017-06-27
2017-06-27 12:27:00,1061653.3,2017-06-27
2017-06-27 12:28:00,1061650.6,2017-06-27
2017-06-27 12:29:00,1061652.55,2017-06-27
2017-06-27 12:30:00,1061653.55,2017-06-27
2017-06-27 12:31:00,1061652.35,2017-06-27
2017-06-27 12:32:00,1061653.5,2017-06-27
2017-06-27 12:33:00,1061652.65,2017-06-27
2017-06-27 12:34:00,1061651.8,2017-06-27
2017-06-27 12:35:00,1061651.65,2017-06-27
2017-06-27 12:36:00,1061653.3,2017-06-27
2017-06-27 12:37:00,1061652.9,2017-06-27
2017-06-27 12:38:00,1061650.15,2017-06-27
2017-06-27 12:39:00,1061654.0,2017-06-27
2017-06-27 12:40:00,1061656.05,2017-06-27
2017-06-27 12:41:00,1061657.0,2017-06-27
2017-06-27 12:42:00,1061658.7,2017-06-27
2017-06-27 12:43:00,1061657.8,2017-06-27
2017-06-27 12:44:00,1061656.65,2017-06-27
2017-06-27 12:45:00,1061654.75,2017-06-27
2017-06-27 12:46:00,1061658.0,2017-06-27
2017-06-27 12:47:00,1061657.1,2017-06-27
2017-06-27 12:48:00,1061659.55,2017-06-27
2017-06-27 12:49:00,1061655.0,2017-06-27
2017-06-27 12:50:00,1061659.85,2017-06-27
2017-06-27 12:51:00,1061656.9,2017-06-27
2017-06-27 12:52:00,1061659.1,2017-06-27
2017-06-27 12:53:00,1061657.3,2017-06-27
2017-06-27 12:54:00,1061660.45,2017-06-27
2017-06-27 12:55:00,1061658.35,2017-06-27
2017-06-27 12:56:00,1061658.1,2017-06-27
2017-06-27 12:57:00,1061658.05,2017-06-27
2017-06-27 12:58:00,1061661.35,2017-06-27
2017-06-27 12:59:00,1061659.45,2017-06-27
2017-06-27 13:00:00,1061659.5,2017-06-27
2017-06-27 13:01:00,1061660.75,2017-06-27
2017-06-27 13:02:00,1061661.15,2017-06-27
2017-06-27 13:03:00,1061663.45,2017-06-27
2017-06-27 13:04:00,1061663.85,2017-06-27
2017-06-27 13:05:00,1061662.75,2017-06-27
2017-06-27 13:06:00,1061662.05,2017-06-27
2017-06-27 13:07:00,1061660.15,2017-06-27
2017-06-27 13:08:00,1061662.0,2017-06-27
2017-06-27 13:09:00,1061660.75,2017-06-27
2017-06-27 13:10:00,1061661.4,2017-06-27
2017-06-27 13:11:00,1061661.15,2017-06-27
2017-06-27 13:12:00,1061661.35,2017-06-27
2017-06-27 13:13:00,1061661.15,2017-06-27
2017-06-27 13:14:00,1061658.65,2017-06-27
2017-06-27 13:15:00,1061655.55,2017-06-27
2017-06-27 13:16:00,1061652.2,2017-06-27
2017-06-27 13:17:00,1061651.2,2017-06-27
2017-06-27 13:18:00,1061651.75,2017-06-27
2017-06-27 13:19:00,1061652.6,2017-06-27
2017-06-27 13:20:00,1061653.35,2017-06-27
2017-06-27 13:21:00,1061652.85,2017-06-27
2017-06-27 13:22:00,1061651.7,2017-06-27
2017-06-27 13:23:00,1061655.1,2017-06-27
2017-06-27 13:24:00,1061654.45,2017-06-27
2017-06-27 13:25:00,1061653.9,2017-06-27
2017-06-27 13:26:00,1061653.4,2017-06-27
2017-06-27 13:27:00,1061654.5,2017-06-27
2017-06-27 13:28:00,1061652.55,2017-06-27
2017-06-27 13:29:00,1061654.3,2017-06-27
2017-06-27 13:30:00,1061656.1,2017-06-27
2017-06-27 13:31:00,1061652.2,2017-06-27
2017-06-27 13:32:00,1061653.35,2017-06-27
2017-06-27 13:33:00,1061652.15,2017-06-27
2017-06-27 13:34:00,1061653.45,2017-06-27
2017-06-27 13:35:00,1061652.4,2017-06-27
2017-06-27 13:36:00,1061650.75,2017-06-27
2017-06-27 13:37:00,1061649.25,2017-06-27
2017-06-27 13:38:00,1061650.9,2017-06-27
2017-06-27 13:39:00,1061652.25,2017-06-27
2017-06-27 13:40:00,1061652.0,2017-06-27
2017-06-27 13:41:00,1061646.05,2017-06-27
2017-06-27 13:42:00,1061645.45,2017-06-27
2017-06-27 13:43:00,1061647.35,2017-06-27
2017-06-27 13:44:00,1061645.75,2017-06-27
2017-06-27 13:45:00,1061647.35,2017-06-27
2017-06-27 13:46:00,1061644.2,2017-06-27
2017-06-27 13:47:00,1061647.1,2017-06-27
2017-06-27 13:48:00,1061648.6,2017-06-27
2017-06-27 13:49:00,1061649.3,2017-06-27
2017-06-27 13:50:00,1061645.4,2017-06-27
2017-06-27 13:51:00,1061641.25,2017-06-27
2017-06-27 13:52:00,1061635.6,2017-06-27
2017-06-27 13:53:00,1061635.9,2017-06-27
2017-06-27 13:54:00,1061618.75,2017-06-27
2017-06-27 13:55:00,1061592.4,2017-06-27
2017-06-27 13:56:00,1061606.85,2017-06-27
2017-06-27 13:57:00,1061606.8,2017-06-27
2017-06-27 13:58:00,1061601.95,2017-06-27
2017-06-27 13:59:00,1061595.9,2017-06-27
2017-06-27 14:00:00,1061587.55,2017-06-27
2017-06-27 14:01:00,1061590.5,2017-06-27
2017-06-27 14:02:00,1061586.95,2017-06-27
2017-06-27 14:03:00,1061596.6,2017-06-27
2017-06-27 14:04:00,1061597.2,2017-06-27
2017-06-27 14:05:00,1061604.15,2017-06-27
2017-06-27 14:06:00,1061601.05,2017-06-27
2017-06-27 14:07:00,1061603.9,2017-06-27
2017-06-27 14:08:00,1061597.6,2017-06-27
2017-06-27 14:09:00,1061601.8,2017-06-27
2017-06-27 14:10:00,1061598.45,2017-06-27
2017-06-27 14:11:00,1061600.55,2017-06-27
2017-06-27 14:12:00,1061593.45,2017-06-27
2017-06-27 14:13:00,1061590.8,2017-06-27
2017-06-27 14:14:00,1061587.95,2017-06-27
2017-06-27 14:15:00,1061584.2,2017-06-27
2017-06-27 14:16:00,1061585.0,2017-06-27
2017-06-27 14:17:00,1061584.05,2017-06-27
2017-06-27 14:18:00,1061584.25,2017-06-27
2017-06-27 14:19:00,1061581.25,2017-06-27
2017-06-27 14:20:00,1061577.85,2017-06-27
2017-06-27 14:21:00,1061578.05,2017-06-27
2017-06-27 14:22:00,1061579.2,2017-06-27
2017-06-27 14:23:00,1061585.2,2017-06-27
2017-06-27 14:24:00,1061583.8,2017-06-27
2017-06-27 14:25:00,1061587.9,2017-06-27
2017-06-27 14:26:00,1061595.55,2017-06-27
2017-06-27 14:27:00,1061592.8,2017-06-27
2017-06-27 14:28:00,1061596.05,2017-06-27
2017-06-27 14:29:00,1061594.25,2017-06-27
2017-06-27 14:30:00,1061590.65,2017-06-27
2017-06-27 14:31:00,1061590.0,2017-06-27
2017-06-27 14:32:00,1061586.9,2017-06-27
2017-06-27 14:33:00,1061585.45,2017-06-27
2017-06-27 14:34:00,1061592.9,2017-06-27
2017-06-27 14:35:00,1061598.75,2017-06-27
2017-06-27 14:36:00,1061606.9,2017-06-27
2017-06-27 14:37:00,1061598.5,2017-06-27
2017-06-27 14:38:00,1061599.1,2017-06-27
2017-06-27 14:39:00,1061593.75,2017-06-27
2017-06-27 14:40:00,1061592.9,2017-06-27
2017-06-27 14:41:00,1061590.2,2017-06-27
2017-06-27 14:42:00,1061591.75,2017-06-27
2017-06-27 14:43:00,1061590.1,2017-06-27
2017-06-27 14:44:00,1061591.0,2017-06-27
2017-06-27 14:45:00,1061599.8,2017-06-27
2017-06-27 14:46:00,1061604.6,2017-06-27
2017-06-27 14:47:00,1061613.6,2017-06-27
2017-06-27 14:48:00,1061613.1,2017-06-27
2017-06-27 14:49:00,1061619.55,2017-06-27
2017-06-27 14:50:00,1061616.65,2017-06-27
2017-06-27 14:51:00,1061626.25,2017-06-27
2017-06-27 14:52:00,1061632.45,2017-06-27
2017-06-27 14:53:00,1061622.0,2017-06-27
2017-06-27 14:54:00,1061627.05,2017-06-27
2017-06-27 14:55:00,1061627.9,2017-06-27
2017-06-27 14:56:00,1061636.45,2017-06-27
2017-06-27 14:57:00,1061625.8,2017-06-27
2017-06-27 14:58:00,1061625.95,2017-06-27
2017-06-27 14:59:00,1061625.6,2017-06-27
2017-06-27 15:00:00,1061621.5,2017-06-27
2017-06-27 15:01:00,1061624.9,2017-06-27
2017-06-27 15:02:00,1061626.85,2017-06-27
2017-06-27 15:03:00,1061633.6,2017-06-27
2017-06-27 15:04:00,1061632.35,2017-06-27
2017-06-27 15:05:00,1061646.9,2017-06-27
2017-06-27 15:06:00,1061649.65,2017-06-27
2017-06-27 15:07:00,1061655.65,2017-06-27
2017-06-27 15:08:00,1061647.55,2017-06-27
2017-06-27 15:09:00,1061648.25,2017-06-27
2017-06-27 15:10:00,1061650.8,2017-06-27
2017-06-27 15:11:00,1061647.9,2017-06-27
2017-06-27 15:12:00,1061646.2,2017-06-27
2017-06-27 15:13:00,1061649.25,2017-06-27
2017-06-27 15:14:00,1061648.2,2017-06-27
2017-06-27 15:15:00,1061647.0,2017-06-27
2017-06-27 15:16:00,1061645.0,2017-06-27
2017-06-27 15:17:00,1061642.5,2017-06-27
2017-06-27 15:18:00,1061645.3,2017-06-27
2017-06-27 15:19:00,1061641.65,2017-06-27
2017-06-27 15:20:00,1061643.1,2017-06-27
2017-06-28 10:30:00,1064743.75,2017-06-28
2017-06-28 10:31:00,1064744.2,2017-06-28
2017-06-28 10:32:00,1064744.55,2017-06-28
2017-06-28 10:33:00,1064743.7,2017-06-28
2017-06-28 10:34:00,1064739.75,2017-06-28
2017-06-28 10:35:00,1064741.65,2017-06-28
2017-06-28 10:36:00,1064742.5,2017-06-28
2017-06-28 10:37:00,1064744.3,2017-06-28
2017-06-28 10:38:00,1064743.45,2017-06-28
2017-06-28 10:39:00,1064742.0,2017-06-28
2017-06-28 10:40:00,1064742.2,2017-06-28
2017-06-28 10:41:00,1064741.75,2017-06-28
2017-06-28 10:42:00,1064743.3,2017-06-28
2017-06-28 10:43:00,1064743.75,2017-06-28
2017-06-28 10:44:00,1064742.65,2017-06-28
2017-06-28 10:45:00,1064742.8,2017-06-28
2017-06-28 10:46:00,1064743.3,2017-06-28
2017-06-28 10:47:00,1064742.7,2017-06-28
2017-06-28 10:48:00,1064741.75,2017-06-28
2017-06-28 10:49:00,1064743.65,2017-06-28
2017-06-28 10:50:00,1064743.3,2017-06-28
2017-06-28 10:51:00,1064742.05,2017-06-28
2017-06-28 10:52:00,1064741.4,2017-06-28
2017-06-28 10:53:00,1064740.65,2017-06-28
2017-06-28 10:54:00,1064740.5,2017-06-28
2017-06-28 10:55:00,1064739.7,2017-06-28
2017-06-28 10:56:00,1064739.0,2017-06-28
2017-06-28 10:57:00,1064738.4,2017-06-28
2017-06-28 10:58:00,1064740.3,2017-06-28
2017-06-28 10:59:00,1064739.15,2017-06-28
2017-06-28 11:00:00,1064741.15,2017-06-28
2017-06-28 11:01:00,1064741.45,2017-06-28
2017-06-28 11:02:00,1064741.8,2017-06-28
2017-06-28 11:03:00,1064741.45,2017-06-28
2017-06-28 11:04:00,1064740.6,2017-06-28
2017-06-28 11:05:00,1064741.15,2017-06-28
2017-06-28 11:06:00,1064743.75,2017-06-28
2017-06-28 11:07:00,1064742.2,2017-06-28
2017-06-28 11:08:00,1064741.65,2017-06-28
2017-06-28 11:09:00,1064740.95,2017-06-28
2017-06-28 11:10:00,1064742.35,2017-06-28
2017-06-28 11:11:00,1064743.05,2017-06-28
2017-06-28 11:12:00,1064744.1,2017-06-28
2017-06-28 11:13:00,1064742.65,2017-06-28
2017-06-28 11:14:00,1064743.7,2017-06-28
2017-06-28 11:15:00,1064742.45,2017-06-28
2017-06-28 11:16:00,1064744.8,2017-06-28
2017-06-28 11:17:00,1064744.85,2017-06-28
2017-06-28 11:18:00,1064743.9,2017-06-28
2017-06-28 11:19:00,1064744.65,2017-06-28
2017-06-28 11:20:00,1064742.2,2017-06-28
2017-06-28 11:21:00,1064742.9,2017-06-28
2017-06-28 11:22:00,1064744.2,2017-06-28
2017-06-28 11:23:00,1064745.05,2017-06-28
2017-06-28 11:24:00,1064744.4,2017-06-28
2017-06-28 11:25:00,1064744.6,2017-06-28
2017-06-28 11:26:00,1064744.7,2017-06-28
2017-06-28 11:27:00,1064746.85,2017-06-28
2017-06-28 11:28:00,1064743.05,2017-06-28
2017-06-28 11:29:00,1064746.05,2017-06-28
2017-06-28 11:30:00,1064746.5,2017-06-28
2017-06-28 11:31:00,1064748.3,2017-06-28
2017-06-28 11:32:00,1064748.85,2017-06-28
2017-06-28 11:33:00,1064749.55,2017-06-28
2017-06-28 11:34:00,1064748.3,2017-06-28
2017-06-28 11:35:00,1064749.15,2017-06-28
2017-06-28 11:36:00,1064749.25,2017-06-28
2017-06-28 11:37:00,1064749.3,2017-06-28
2017-06-28 11:38:00,1064746.3,2017-06-28
2017-06-28 11:39:00,1064748.3,2017-06-28
2017-06-28 11:40:00,1064749.2,2017-06-28
2017-06-28 11:41:00,1064746.25,2017-06-28
2017-06-28 11:42:00,1064745.95,2017-06-28
2017-06-28 11:43:00,1064746.2,2017-06-28
2017-06-28 11:44:00,1064749.35,2017-06-28
2017-06-28 11:45:00,1064748.4,2017-06-28
2017-06-28 11:46:00,1064746.0,2017-06-28
2017-06-28 11:47:00,1064748.5,2017-06-28
2017-06-28 11:48:00,1064750.0,2017-06-28
2017-06-28 11:49:00,1064749.35,2017-06-28
2017-06-28 11:50:00,1064751.0,2017-06-28
2017-06-28 11:51:00,1064750.65,2017-06-28
2017-06-28 11:52:00,1064749.8,2017-06-28
2017-06-28 11:53:00,1064749.45,2017-06-28
2017-06-28 11:54:00,1064751.9,2017-06-28
2017-06-28 11:55:00,1064749.0,2017-06-28
2017-06-28 11:56:00,1064748.05,2017-06-28
2017-06-28 11:57:00,1064751.45,2017-06-28
2017-06-28 11:58:00,1064748.3,2017-06-28
2017-06-28 11:59:00,1064750.0,2017-06-28
2017-06-28 12:00:00,1064745.55,2017-06-28
2017-06-28 12:01:00,1064745.4,2017-06-28
2017-06-28 12:02:00,1064745.35,2017-06-28
2017-06-28 12:03:00,1064746.85,2017-06-28
2017-06-28 12:04:00,1064749.1,2017-06-28
2017-06-28 12:05:00,1064748.25,2017-06-28
2017-06-28 12:06:00,1064751.15,2017-06-28
2017-06-28 12:07:00,1064749.8,2017-06-28
2017-06-28 12:08:00,1064752.25,2017-06-28
2017-06-28 12:09:00,1064750.95,2017-06-28
2017-06-28 12:10:00,1064754.6,2017-06-28
2017-06-28 12:11:00,1064754.65,2017-06-28
2017-06-28 12:12:00,1064753.45,2017-06-28
2017-06-28 12:13:00,1064753.9,2017-06-28
2017-06-28 12:14:00,1064754.55,2017-06-28
2017-06-28 12:15:00,1064753.7,2017-06-28
2017-06-28 12:16:00,1064754.05,2017-06-28
2017-06-28 12:17:00,1064750.05,2017-06-28
2017-06-28 12:18:00,1064756.6,2017-06-28
2017-06-28 12:19:00,1064755.95,2017-06-28
2017-06-28 12:20:00,1064758.05,2017-06-28
2017-06-28 12:21:00,1064758.6,2017-06-28
2017-06-28 12:22:00,1064758.65,2017-06-28
2017-06-28 12:23:00,1064758.9,2017-06-28
2017-06-28 12:24:00,1064759.5,2017-06-28
2017-06-28 12:25:00,1064757.25,2017-06-28
2017-06-28 12:26:00,1064759.55,2017-06-28
2017-06-28 12:27:00,1064759.8,2017-06-28
2017-06-28 12:28:00,1064758.85,2017-06-28
2017-06-28 12:29:00,1064759.5,2017-06-28
2017-06-28 12:30:00,1064760.85,2017-06-28
2017-06-28 12:31:00,1064760.7,2017-06-28
2017-06-28 12:32:00,1064760.3,2017-06-28
2017-06-28 12:33:00,1064760.05,2017-06-28
2017-06-28 12:34:00,1064759.95,2017-06-28
2017-06-28 12:35:00,1064762.6,2017-06-28
2017-06-28 12:36:00,1064763.4,2017-06-28
2017-06-28 12:37:00,1064763.45,2017-06-28
2017-06-28 12:38:00,1064761.8,2017-06-28
2017-06-28 12:39:00,1064760.1,2017-06-28
2017-06-28 12:40:00,1064760.5,2017-06-28
2017-06-28 12:41:00,1064763.3,2017-06-28
2017-06-28 12:42:00,1064762.15,2017-06-28
2017-06-28 12:43:00,1064761.9,2017-06-28
2017-06-28 12:44:00,1064762.85,2017-06-28
2017-06-28 12:45:00,1064763.1,2017-06-28
2017-06-28 12:46:00,1064764.0,2017-06-28
2017-06-28 12:47:00,1064762.3,2017-06-28
2017-06-28 12:48:00,1064762.3,2017-06-28
2017-06-28 12:49:00,1064761.75,2017-06-28
2017-06-28 12:50:00,1064765.15,2017-06-28
2017-06-28 12:51:00,1064763.15,2017-06-28
2017-06-28 12:52:00,1064764.55,2017-06-28
2017-06-28 12:53:00,1064763.2,2017-06-28
2017-06-28 12:54:00,1064761.85,2017-06-28
2017-06-28 12:55:00,1064763.65,2017-06-28
2017-06-28 12:56:00,1064763.85,2017-06-28
2017-06-28 12:57:00,1064763.5,2017-06-28
2017-06-28 12:58:00,1064763.15,2017-06-28
2017-06-28 12:59:00,1064764.85,2017-06-28
2017-06-28 13:00:00,1064765.6,2017-06-28
2017-06-28 13:01:00,1064766.0,2017-06-28
2017-06-28 13:02:00,1064765.6,2017-06-28
2017-06-28 13:03:00,1064765.75,2017-06-28
2017-06-28 13:04:00,1064765.75,2017-06-28
2017-06-28 13:05:00,1064766.15,2017-06-28
2017-06-28 13:06:00,1064765.5,2017-06-28
2017-06-28 13:07:00,1064764.9,2017-06-28
2017-06-28 13:08:00,1064764.35,2017-06-28
2017-06-28 13:09:00,1064762.6,2017-06-28
2017-06-28 13:10:00,1064763.1,2017-06-28
2017-06-28 13:11:00,1064764.65,2017-06-28
2017-06-28 13:12:00,1064764.6,2017-06-28
2017-06-28 13:13:00,1064764.2,2017-06-28
2017-06-28 13:14:00,1064766.0,2017-06-28
2017-06-28 13:15:00,1064766.2,2017-06-28
2017-06-28 13:16:00,1064765.05,2017-06-28
2017-06-28 13:17:00,1064764.75,2017-06-28
2017-06-28 13:18:00,1064764.5,2017-06-28
2017-06-28 13:19:00,1064765.1,2017-06-28
2017-06-28 13:20:00,1064764.5,2017-06-28
2017-06-28 13:21:00,1064763.9,2017-06-28
2017-06-28 13:22:00,1064765.3,2017-06-28
2017-06-28 13:23:00,1064765.1,2017-06-28
2017-06-28 13:24:00,1064764.95,2017-06-28
2017-06-28 13:25:00,1064764.85,2017-06-28
2017-06-28 13:26:00,1064767.05,2017-06-28
2017-06-28 13:27:00,1064766.0,2017-06-28
2017-06-28 13:28:00,1064765.55,2017-06-28
2017-06-28 13:29:00,1064765.65,2017-06-28
2017-06-28 13:30:00,1064767.6,2017-06-28
2017-06-28 13:31:00,1064765.25,2017-06-28
2017-06-28 13:32:00,1064764.8,2017-06-28
2017-06-28 13:33:00,1064764.5,2017-06-28
2017-06-28 13:34:00,1064764.85,2017-06-28
2017-06-28 13:35:00,1064766.3,2017-06-28
2017-06-28 13:36:00,1064765.85,2017-06-28
2017-06-28 13:37:00,1064766.3,2017-06-28
2017-06-28 13:38:00,1064765.7,2017-06-28
2017-06-28 13:39:00,1064761.45,2017-06-28
2017-06-28 13:40:00,1064751.8,2017-06-28
2017-06-28 13:41:00,1064754.35,2017-06-28
2017-06-28 13:42:00,1064755.35,2017-06-28
2017-06-28 13:43:00,1064760.2,2017-06-28
2017-06-28 13:44:00,1064759.55,2017-06-28
2017-06-28 13:45:00,1064762.65,2017-06-28
2017-06-28 13:46:00,1064764.05,2017-06-28
2017-06-28 13:47:00,1064765.65,2017-06-28
2017-06-28 13:48:00,1064767.0,2017-06-28
2017-06-28 13:49:00,1064768.55,2017-06-28
2017-06-28 13:50:00,1064766.25,2017-06-28
2017-06-28 13:51:00,1064767.2,2017-06-28
2017-06-28 13:52:00,1064769.7,2017-06-28
2017-06-28 13:53:00,1064767.1,2017-06-28
2017-06-28 13:54:00,1064766.4,2017-06-28
2017-06-28 13:55:00,1064767.45,2017-06-28
2017-06-28 13:56:00,1064764.7,2017-06-28
2017-06-28 13:57:00,1064763.6,2017-06-28
2017-06-28 13:58:00,1064765.75,2017-06-28
2017-06-28 13:59:00,1064767.5,2017-06-28
2017-06-28 14:00:00,1064770.55,2017-06-28
2017-06-28 14:01:00,1064768.7,2017-06-28
2017-06-28 14:02:00,1064770.4,2017-06-28
2017-06-28 14:03:00,1064773.15,2017-06-28
2017-06-28 14:04:00,1064772.35,2017-06-28
2017-06-28 14:05:00,1064774.05,2017-06-28
2017-06-28 14:06:00,1064772.5,2017-06-28
2017-06-28 14:07:00,1064770.85,2017-06-28
2017-06-28 14:08:00,1064771.55,2017-06-28
2017-06-28 14:09:00,1064771.2,2017-06-28
2017-06-28 14:10:00,1064771.4,2017-06-28
2017-06-28 14:11:00,1064771.45,2017-06-28
2017-06-28 14:12:00,1064772.15,2017-06-28
2017-06-28 14:13:00,1064774.65,2017-06-28
2017-06-28 14:14:00,1064776.05,2017-06-28
2017-06-28 14:15:00,1064774.0,2017-06-28
2017-06-28 14:16:00,1064766.85,2017-06-28
2017-06-28 14:17:00,1064768.2,2017-06-28
2017-06-28 14:18:00,1064773.1,2017-06-28
2017-06-28 14:19:00,1064775.95,2017-06-28
2017-06-28 14:20:00,1064773.3,2017-06-28
2017-06-28 14:21:00,1064773.35,2017-06-28
2017-06-28 14:22:00,1064776.7,2017-06-28
2017-06-28 14:23:00,1064776.75,2017-06-28
2017-06-28 14:24:00,1064775.7,2017-06-28
2017-06-28 14:25:00,1064774.7,2017-06-28
2017-06-28 14:26:00,1064778.25,2017-06-28
2017-06-28 14:27:00,1064783.45,2017-06-28
2017-06-28 14:28:00,1064781.8,2017-06-28
2017-06-28 14:29:00,1064786.9,2017-06-28
2017-06-28 14:30:00,1064784.5,2017-06-28
2017-06-28 14:31:00,1064783.05,2017-06-28
2017-06-28 14:32:00,1064784.95,2017-06-28
2017-06-28 14:33:00,1064787.05,2017-06-28
2017-06-28 14:34:00,1064787.4,2017-06-28
2017-06-28 14:35:00,1064788.6,2017-06-28
2017-06-28 14:36:00,1064788.4,2017-06-28
2017-06-28 14:37:00,1064789.1,2017-06-28
2017-06-28 14:38:00,1064791.5,2017-06-28
